publisher,year,publisher_global_sales,game_count,avg_sales_per_game,platform_count,genre_count,year_total_sales,market_share_pct,publisher_rank_in_year
Astragon,2016,0.03,2,0.015,1,2,175.41000000000005,0.017102787754403964,86
Asylum Entertainment,2010,0.52,5,0.10400000000000001,2,2,653.7199999999998,0.07954475922413268,64
Asylum Entertainment,2011,0.07,1,0.07,1,1,575.0399999999997,0.012173066221480252,112
Atari,1977,2.5,3,0.8333333333333334,1,3,2.5,100,1
Atari,1978,2.15,6,0.35833333333333334,1,3,2.36,91.10169491525424,1
Atari,1979,0.31,1,0.31,1,1,0.31,100,1
Atari,1980,8.36,4,2.09,1,2,12.360000000000001,67.63754045307442,1
Atari,1981,13.810000000000002,13,1.0623076923076922,1,6,43.11000000000001,32.03433078172118,1
Atari,1982,26.909999999999997,24,1.12125,1,6,56.570000000000014,47.5693830652289,1
Atari,1983,14.229999999999999,18,0.7905555555555556,1,7,37.529999999999994,37.91633359978684,1
Atari,1984,3.3899999999999997,6,0.5650000000000001,1,3,54.25000000000001,6.248847926267279,3
Atari,1986,0.6599999999999999,2,0.32999999999999996,1,2,40.64,1.6240157480314956,7
Atari,1987,1.15,5,0.23,1,2,24.360000000000003,4.720853858784892,5
Atari,1988,0.6000000000000001,3,0.2,1,2,53.43000000000001,1.1229646266142617,11
Atari,1989,0.15,1,0.15,1,1,76.77000000000001,0.19538882375928093,10
Atari,1990,0.15,1,0.15,1,1,53.330000000000005,0.28126757922370144,11
Atari,1998,1.46,2,0.73,1,2,291.6100000000001,0.5006687013476901,24
Atari,1999,3.1500000000000004,8,0.39375,1,6,311.97999999999996,1.009680107699212,21
Atari,2000,4.8100000000000005,2,2.4050000000000002,1,2,239.17,2.0111217962118997,15
Atari,2001,8.190000000000001,11,0.7445454545454544,6,7,356.80000000000007,2.2954035874439462,11
Atari,2002,21.250000000000004,47,0.4521276595744681,5,11,423.5200000000001,5.017472610502455,6
Atari,2003,18.889999999999993,45,0.4197777777777778,6,10,404.3099999999997,4.672157502906187,6
Atari,2004,12.069999999999995,42,0.28738095238095246,5,9,443.5800000000001,2.7210424275215277,11
Atari,2005,8.409999999999997,38,0.22131578947368424,7,11,509.8899999999998,1.6493753554688266,13
Atari,2006,4.549999999999997,30,0.15166666666666664,9,9,556.3399999999995,0.8178452025739659,23
Atari,2007,11.469999999999997,32,0.3584375000000001,6,12,650.7300000000002,1.7626358090144905,14
Atari,2008,9.769999999999996,40,0.24425000000000002,7,10,745.2800000000001,1.3109167024474015,19
Atari,2009,4.640000000000001,23,0.2017391304347826,7,7,721.5699999999994,0.6430422550826677,20
Atari,2010,1.56,12,0.13,4,6,653.7199999999998,0.23863427767239803,32
Atari,2011,2.2499999999999996,14,0.16071428571428573,6,6,575.0399999999997,0.3912771285475794,28
Atari,2012,0.05,1,0.05,1,1,425.9499999999997,0.011738466956215526,85
Atari,2016,0.27,5,0.054,3,2,175.41000000000005,0.15392508978963568,34
Atari,2018,0.060000000000000005,3,0.02,3,2,147.96000000000004,0.040551500405515,77
Athena,1999,0.02,1,0.02,1,1,311.97999999999996,0.006410667350471185,85
Athena,2001,0.07,1,0.07,1,1,356.80000000000007,0.019618834080717486,79
Atlus,1994,0.45,2,0.22499999999999998,1,1,97.46000000000002,0.4617278883644571,28
Atlus,1995,1.11,5,0.222,2,4,109.02000000000002,1.0181618051733625,20
Atlus,1996,0.82,4,0.20500000000000002,3,4,219.55000000000004,0.37349123206558865,30
Atlus,1997,1.21,6,0.20166666666666666,3,3,221.29000000000005,0.546793799990962,33
Atlus,1998,0.29,3,0.09666666666666666,1,2,291.6100000000001,0.0994478927334453,54
Atlus,1999,0.5800000000000001,6,0.09666666666666666,2,4,311.97999999999996,0.1859093531636644,47
Atlus,2000,0.8,3,0.26666666666666666,2,1,239.17,0.3344901116360748,35
Atlus,2001,0.09,1,0.09,1,1,356.80000000000007,0.025224215246636768,74
Atlus,2002,1,8,0.125,3,3,423.5200000000001,0.23611635814129198,39
Atlus,2003,0.5,8,0.0625,3,4,404.3099999999997,0.1236674828720537,56
Atlus,2004,0.19,4,0.0475,3,4,443.5800000000001,0.04283331078948554,64
Atlus,2005,0.7299999999999999,7,0.10428571428571429,3,4,509.8899999999998,0.14316813430347725,38
Atlus,2006,0.25,8,0.03125,3,4,556.3399999999995,0.044936549591976176,50
Atlus,2007,1.1600000000000001,8,0.145,3,2,650.7300000000002,0.17826133726737659,37
Atlus,2008,3.509999999999999,22,0.15954545454545455,4,4,745.2800000000001,0.4709639330184627,28
Atlus,2009,2.4299999999999997,23,0.10565217391304349,2,6,721.5699999999994,0.33676566376096595,30
Atlus,2010,1.6500000000000001,10,0.165,3,4,653.7199999999998,0.2524016398458056,31
Atlus,2011,1.02,8,0.1275,4,2,575.0399999999997,0.17737896494156935,41
Atlus,2012,4.519999999999998,14,0.32285714285714284,7,3,425.9499999999997,1.061157412841883,18
Atlus,2013,1.2,4,0.3,2,2,403.7200000000002,0.29723570791637755,27
Atlus,2014,1.12,9,0.12444444444444444,4,2,372.04999999999984,0.3010348071495768,28
Atlus,2015,0.95,8,0.11875,3,2,287.9499999999999,0.3299183886091337,27
Atlus,2016,0.8300000000000001,3,0.27666666666666667,2,1,175.41000000000005,0.47317712787184296,25
Atlus,2017,2.7499999999999996,9,0.3055555555555555,4,3,191.92000000000004,1.4328887036265103,15
Atlus,2018,0.9200000000000002,10,0.092,3,2,147.96000000000004,0.6217896728845633,27
Atlus,2019,0.21000000000000002,2,0.10500000000000001,1,1,2.5500000000000003,8.23529411764706,5
Avalon Interactive,1982,0.17,1,0.17,1,1,56.570000000000014,0.3005126392080607,23
Avalon Interactive,1983,0.17,1,0.17,1,1,37.529999999999994,0.45297095656807895,17
Avalon Interactive,1999,0.1,1,0.1,1,1,311.97999999999996,0.03205333675235592,77
Avalon Interactive,2002,0.05,1,0.05,1,1,423.5200000000001,0.011805817907064598,95
Avalon Interactive,2003,0.04,1,0.04,1,1,404.3099999999997,0.009893398629764297,85
Avalon Interactive,2004,0.12000000000000001,2,0.060000000000000005,2,1,443.5800000000001,0.027052617340727714,66
Avanquest,2007,0.53,3,0.17666666666666667,2,1,650.7300000000002,0.08144699030319792,56
Avanquest,2008,0.19,2,0.095,2,1,745.2800000000001,0.02549377415199656,100
Avanquest,2009,0.8999999999999999,7,0.1285714285714286,2,4,721.5699999999994,0.12472802361517256,55
Avanquest,2010,0.77,4,0.1925,2,2,653.7199999999998,0.11778743192804263,50
Avanquest,2011,0.51,7,0.07285714285714286,2,3,575.0399999999997,0.08868948247078468,65
Avanquest,2016,0.04,2,0.02,1,2,175.41000000000005,0.02280371700587195,79
Avanquest Software,2012,1.6500000000000001,7,0.2357142857142857,5,3,425.9499999999997,0.3873694095551124,25
Avanquest Software,2013,0.01,1,0.01,1,1,403.7200000000002,0.0024769642326364794,83
Avanquest Software,2014,0.03,2,0.015,1,2,372.04999999999984,0.008063432334363664,69
Avanquest Software,2015,0.04,2,0.02,2,2,287.9499999999999,0.013891300573016154,81
Axela,1998,0.25,1,0.25,1,1,291.6100000000001,0.08573094201159079,55
BAM! Entertainment,2000,0.11,1,0.11,1,1,239.17,0.045992390349960284,61
BAM! Entertainment,2001,1.21,7,0.17285714285714285,4,4,356.80000000000007,0.33912556053811654,34
BAM! Entertainment,2002,3.13,19,0.16473684210526315,4,6,423.5200000000001,0.7390442009822439,22
BAM! Entertainment,2003,0.7200000000000002,7,0.10285714285714286,4,5,404.3099999999997,0.17808117533575737,41
BAM! Entertainment,2004,0.31000000000000005,5,0.062,3,3,443.5800000000001,0.06988592813021327,58
BMG Interactive Entertainment,1996,0.27,3,0.09,1,3,219.55000000000004,0.12297882031427919,52
BMG Interactive Entertainment,1997,0.33,3,0.11,1,3,221.29000000000005,0.1491255818157169,52
BMG Interactive Entertainment,1998,0.58,1,0.58,1,1,291.6100000000001,0.1988957854668906,39
BPS,1991,0.32,1,0.32,1,1,33.74,0.948429164196799,15
BPS,1994,0.2,1,0.2,1,1,97.46000000000002,0.20521239482864762,35
Badland Games,2017,0.08,1,0.08,1,1,191.92000000000004,0.0416840350145894,69
Badland Studio,2016,0.03,1,0.03,1,1,175.41000000000005,0.017102787754403964,86
Bandai,1986,1.05,1,1.05,1,1,40.64,2.5836614173228347,6
Bandai,1991,0.33,1,0.33,1,1,33.74,0.978067575577949,14
Bandai,1994,2.15,3,0.7166666666666667,1,2,97.46000000000002,2.2060332444079616,11
Bandai,1996,0.36,2,0.18,2,1,219.55000000000004,0.1639717604190389,42
Bandai,1997,1.45,1,1.45,1,1,221.29000000000005,0.6552487685842107,31
Bandai,1999,1.45,1,1.45,1,1,311.97999999999996,0.4647733829091609,33
Bandai,2000,1.59,4,0.3975,1,4,239.17,0.6647990968766986,26
Bandai,2001,1.39,3,0.4633333333333333,2,3,356.80000000000007,0.38957399103139007,32
Bandai,2002,1.5999999999999999,4,0.4,3,3,423.5200000000001,0.37778617302606715,28
Bandai,2003,2.7600000000000002,6,0.46,4,2,404.3099999999997,0.6826445054537364,24
Bandai,2004,0.61,4,0.1525,2,3,443.5800000000001,0.13751747148203253,47
Bandai,2005,0.15,3,0.049999999999999996,2,2,509.8899999999998,0.02941810978838574,68
Bandai,2006,0.11,3,0.03666666666666667,2,2,556.3399999999995,0.019772081820469516,73
Bandai,2007,0.01,1,0.01,1,1,650.7300000000002,0.0015367356660980738,152
Bandai,2011,0.16999999999999998,2,0.08499999999999999,2,1,575.0399999999997,0.029563160823594895,93
Bandai Namco Entertainment,2017,0.01,1,0.01,1,1,191.92000000000004,0.005210504376823675,104
Bandai Namco Entertainment,2018,1.7400000000000007,17,0.10235294117647059,4,8,147.96000000000004,1.1759935117599352,18
Bandai Namco Entertainment,2019,0.19,1,0.19,1,1,2.5500000000000003,7.450980392156862,6
Bandai Namco Games,2011,0.01,1,0.01,1,1,575.0399999999997,0.0017390094602114643,142
Bandai Namco Games,2012,0.22999999999999998,2,0.11499999999999999,2,2,425.9499999999997,0.05399694799859142,51
Bandai Namco Games,2013,0.09,2,0.045,2,2,403.7200000000002,0.022292678093728317,57
Bandai Namco Games,2016,0.17,3,0.05666666666666667,1,1,175.41000000000005,0.09691579727495579,44
Bandai Namco Games,2017,0.01,1,0.01,1,1,191.92000000000004,0.005210504376823675,104
Bandai Namco Games,2018,0.9400000000000004,15,0.06266666666666666,5,8,147.96000000000004,0.6353068396864019,25
Banpresto,1991,0.51,2,0.255,1,2,33.74,1.5115589804386484,10
Banpresto,1992,0.16,1,0.16,1,1,82.41,0.19415119524329572,18
Banpresto,1993,1.7,1,1.7,1,1,57.01999999999999,2.9814100315678713,9
Banpresto,1994,0.6200000000000001,5,0.124,1,3,97.46000000000002,0.6361584239688077,25
Banpresto,1995,0.7600000000000001,5,0.152,2,5,109.02000000000002,0.6971197945331131,24
Banpresto,1996,1.06,2,0.53,1,2,219.55000000000004,0.48280573901161455,27
Banpresto,1997,0.8700000000000001,2,0.43500000000000005,2,1,221.29000000000005,0.39314926115052645,36
Banpresto,1998,0.7,3,0.23333333333333336,3,3,291.6100000000001,0.2400466376324542,34
Banpresto,1999,0.74,3,0.24666666666666667,2,1,311.97999999999996,0.23719469196743384,42
Banpresto,2000,0.8,1,0.8,1,1,239.17,0.3344901116360748,35
Banpresto,2001,1.4500000000000002,4,0.3625,3,3,356.80000000000007,0.40639013452914796,31
Banpresto,2002,1.02,4,0.255,2,3,423.5200000000001,0.2408386853041178,38
Banpresto,2003,1.31,6,0.21833333333333332,2,3,404.3099999999997,0.3240088051247807,34
Banpresto,2004,0.77,3,0.25666666666666665,2,3,443.5800000000001,0.17358762793633614,41
Banpresto,2005,1.32,6,0.22,3,3,509.8899999999998,0.2588793661377945,28
Banpresto,2006,0.6100000000000001,7,0.08714285714285715,4,5,556.3399999999995,0.10964518100442187,36
Banpresto,2007,1.6000000000000003,10,0.16,2,5,650.7300000000002,0.24587770657569186,29
Banpresto,2008,0.47000000000000003,4,0.11750000000000001,2,2,745.2800000000001,0.0630635465865178,68
Banpresto,2009,0.32,2,0.15999999999999998,2,2,721.5699999999994,0.04434774172983914,92
Banpresto,2011,0.62,3,0.20666666666666667,2,2,575.0399999999997,0.10781858653311079,60
Benesse,2007,0.19,2,0.095,1,1,650.7300000000002,0.029197977655863405,76
Benesse,2008,0.14,4,0.035,1,1,745.2800000000001,0.018784886217260627,104
Bergsala Lightweight,2014,0.01,1,0.01,1,1,372.04999999999984,0.002687810778121221,81
Berkeley,2001,0.03,1,0.03,1,1,356.80000000000007,0.008408071748878922,91
Best Media,2008,0.01,1,0.01,1,1,745.2800000000001,0.0013417775869471874,185
Bethesda Softworks,2002,1.31,1,1.31,1,1,423.5200000000001,0.3093124291650925,33
Bethesda Softworks,2003,1.23,2,0.615,1,2,404.3099999999997,0.3042220078652521,35
Bethesda Softworks,2004,0.25,2,0.125,2,1,443.5800000000001,0.056359619459849394,60
Bethesda Softworks,2005,0.19,2,0.095,2,1,509.8899999999998,0.0372629390652886,64
Bethesda Softworks,2006,0.29000000000000004,4,0.0725,3,3,556.3399999999995,0.05212639752669237,46
Bethesda Softworks,2007,1.3900000000000001,5,0.278,4,3,650.7300000000002,0.21360625758763227,32
Bethesda Softworks,2008,11.389999999999999,7,1.627142857142857,5,2,745.2800000000001,1.5282846715328462,17
Bethesda Softworks,2009,1.8000000000000003,8,0.225,4,3,721.5699999999994,0.2494560472303452,36
Bethesda Softworks,2010,8.41,3,2.8033333333333332,3,1,653.7199999999998,1.2864835097595304,17
Bethesda Softworks,2011,25.089999999999996,12,2.0908333333333333,3,3,575.0399999999997,4.3631747356705635,7
Bethesda Softworks,2012,4.930000000000001,7,0.7042857142857143,3,3,425.9499999999997,1.157412841882851,17
Bethesda Softworks,2013,3.27,2,1.635,2,1,403.7200000000002,0.8099673040721288,19
Bethesda Softworks,2014,8.680000000000001,11,0.7890909090909092,5,3,372.04999999999984,2.3330197554092207,11
Bethesda Softworks,2015,20.480000000000004,15,1.3653333333333333,3,3,287.9499999999999,7.112345893384273,5
Bethesda Softworks,2016,10.53,8,1.31625,3,3,175.41000000000005,6.003078501795791,5
Bethesda Softworks,2017,9.38,17,0.5517647058823529,4,4,191.92000000000004,4.887453105460608,6
Bethesda Softworks,2018,2.7899999999999996,7,0.3985714285714286,4,3,147.96000000000004,1.8856447688564468,13
Big Ben Interactive,2002,0.09,1,0.09,1,1,423.5200000000001,0.021250472232716276,85
Big Ben Interactive,2004,0.05,1,0.05,1,1,443.5800000000001,0.01127192389196988,84
Big Ben Interactive,2008,0.02,1,0.02,1,1,745.2800000000001,0.002683555173894375,169
Big Ben Interactive,2009,0.81,2,0.405,1,1,721.5699999999994,0.11225522125365532,59
Big Ben Interactive,2011,0.01,1,0.01,1,1,575.0399999999997,0.0017390094602114643,142
Big Ben Interactive,2013,0.02,1,0.02,1,1,403.7200000000002,0.004953928465272959,78
Big Ben Interactive,2018,0.31000000000000005,4,0.0775,3,1,147.96000000000004,0.20951608542849418,43
Big Fish Games,2008,0.02,1,0.02,1,1,745.2800000000001,0.002683555173894375,169
Big Fish Games,2014,0.04,2,0.02,1,1,372.04999999999984,0.010751243112484885,66
Big Fish Games,2015,0.04,4,0.01,1,2,287.9499999999999,0.013891300573016154,81
Big Fish Games,2016,0.01,1,0.01,1,1,175.41000000000005,0.0057009292514679875,107
Big Fish Games,2019,0.02,1,0.02,1,1,2.5500000000000003,0.784313725490196,13
Bigben Interactive,2015,0.8600000000000001,15,0.05733333333333333,6,2,287.9499999999999,0.29866296231984735,28
Bigben Interactive,2016,0.12,2,0.06,2,1,175.41000000000005,0.06841115101761586,57
Bigben Interactive,2017,0.25,4,0.0625,2,2,191.92000000000004,0.1302626094205919,48
Bigben Interactive,2018,0.14,6,0.023333333333333334,3,3,147.96000000000004,0.09462016761286833,60
Black Bean Games,2005,0.01,1,0.01,1,1,509.8899999999998,0.001961207319225716,107
Black Bean Games,2007,0.11000000000000001,2,0.05500000000000001,2,1,650.7300000000002,0.016904092327078814,99
Black Bean Games,2008,0.59,5,0.118,5,1,745.2800000000001,0.07916487762988406,62
Black Bean Games,2009,0.34,6,0.05666666666666667,4,3,721.5699999999994,0.04711947558795409,89
Black Bean Games,2010,1.2000000000000002,8,0.15,3,3,653.7199999999998,0.18356482897876775,37
Black Bean Games,2011,0.6400000000000001,10,0.064,4,4,575.0399999999997,0.11129660545353375,57
Black Bean Games,2012,0.08,3,0.026666666666666665,3,1,425.9499999999997,0.018781547129944842,73
Black Label Games,2002,1.2,1,1.2,1,1,423.5200000000001,0.28333962976955035,35
Black Pearl,1996,0.49,1,0.49,1,1,219.55000000000004,0.22318378501480296,37
Blast! Entertainment Ltd,2007,0.17,1,0.17,1,1,650.7300000000002,0.026124506323667255,82
Blast! Entertainment Ltd,2008,0.03,2,0.015,1,2,745.2800000000001,0.004025332760841562,161
Blast! Entertainment Ltd,2009,0.2,5,0.04,2,3,721.5699999999994,0.027717338581149463,100
Blizzard Entertainment,2014,3.8699999999999997,3,1.29,3,2,372.04999999999984,1.0401827711329126,17
Blizzard Entertainment,2018,0.67,1,0.67,1,1,147.96000000000004,0.4528250878615841,32
Blue Byte,2001,0.03,2,0.015,1,2,356.80000000000007,0.008408071748878922,91
Bohemia Interactive,2013,0.12,1,0.12,1,1,403.7200000000002,0.029723570791637753,54
Bold Games,2008,0.04,4,0.01,1,2,745.2800000000001,0.00536711034778875,148
Bold Games,2009,0.23,1,0.23,1,1,721.5699999999994,0.031874939368321885,97
Bomb,1982,0.22,1,0.22,1,1,56.570000000000014,0.3888987095633727,22
Bomb,1983,0.22,1,0.22,1,1,37.529999999999994,0.5861977084998669,16
Boost On,2013,0.01,1,0.01,1,1,403.7200000000002,0.0024769642326364794,83
Brash Entertainment,2007,0.21000000000000002,2,0.10500000000000001,2,1,650.7300000000002,0.03227144898805956,74
Brash Entertainment,2008,1.02,8,0.1275,4,2,745.2800000000001,0.1368613138686131,50
Broccoli,2006,0.03,1,0.03,1,1,556.3399999999995,0.005392385951037141,100
Broccoli,2007,0.07,3,0.023333333333333334,1,3,650.7300000000002,0.010757149662686519,115
Broccoli,2008,0.03,1,0.03,1,1,745.2800000000001,0.004025332760841562,161
Broccoli,2009,0.04,3,0.013333333333333334,3,3,721.5699999999994,0.005543467716229892,145
Broccoli,2010,0.03,2,0.015,2,2,653.7199999999998,0.004589120724469193,133
Broccoli,2011,0.25,3,0.08333333333333334,1,2,575.0399999999997,0.04347523650528661,84
Broccoli,2012,0.09999999999999999,2,0.05,1,2,425.9499999999997,0.023476933912431053,68
Broccoli,2013,0.4,7,0.05714285714285714,1,4,403.7200000000002,0.09907856930545918,38
Broccoli,2015,0.1,2,0.05,1,1,287.9499999999999,0.03472825143254039,65
Broccoli,2016,0.08,3,0.02666666666666667,1,2,175.41000000000005,0.0456074340117439,64
Broccoli,2017,0.06,2,0.03,1,1,191.92000000000004,0.03126302626094205,76
Broccoli,2018,0.01,1,0.01,1,1,147.96000000000004,0.006758583400919165,111
Broderbund,1987,1.1,1,1.1,1,1,24.360000000000003,4.51559934318555,7
Buena Vista,2004,0.38,1,0.38,1,1,443.5800000000001,0.08566662157897108,52
Buena Vista,2005,1.4300000000000002,4,0.35750000000000004,3,2,509.8899999999998,0.28045264664927744,26
Buena Vista,2006,0.11,2,0.05500000000000001,2,2,556.3399999999995,0.019772081820469516,73
BushiRoad,2012,0.03,1,0.03,1,1,425.9499999999997,0.007043080173729316,97
CBS Electronics,1982,0.31,1,0.31,1,1,56.570000000000014,0.5479936362029343,20
CBS Electronics,1983,0.31,1,0.31,1,1,37.529999999999994,0.8260058619770851,14
CCP,2003,0.22,1,0.22,1,1,404.3099999999997,0.05441369246370363,67
CDV Software Entertainment,2005,0.01,1,0.01,1,1,509.8899999999998,0.001961207319225716,107
CDV Software Entertainment,2008,0.12,3,0.04,3,3,745.2800000000001,0.016101331043366248,114
CDV Software Entertainment,2009,0.05,2,0.025,2,1,721.5699999999994,0.006929334645287366,141
CDV Software Entertainment,2010,0.31,2,0.155,2,1,653.7199999999998,0.047420914152848326,77
CDV Software Entertainment,2011,0.03,1,0.03,1,1,575.0399999999997,0.005217028380634393,128
CPG Products,1982,0.54,1,0.54,1,1,56.570000000000014,0.9545695598373694,16
CPG Products,1983,0.54,1,0.54,1,1,37.529999999999994,1.4388489208633095,8
CTO SpA,1996,0.88,1,0.88,1,1,219.55000000000004,0.40081985880209514,28
CTO SpA,1997,0.02,1,0.02,1,1,221.29000000000005,0.009037914049437388,78
Capcom,1985,1,1,1,1,1,54.760000000000005,1.8261504747991233,4
Capcom,1986,6.3,4,1.575,1,3,40.64,15.501968503937007,2
Capcom,1987,0.81,1,0.81,1,1,24.360000000000003,3.325123152709359,10
Capcom,1988,2.94,2,1.47,2,2,53.43000000000001,5.502526670409881,3
Capcom,1989,1.67,1,1.67,1,1,76.77000000000001,2.1753289045199944,4
Capcom,1990,3.92,3,1.3066666666666666,2,2,53.330000000000005,7.3504594037127315,2
Capcom,1991,2.23,3,0.7433333333333333,2,2,33.74,6.609365737996443,4
Capcom,1992,14.029999999999998,7,2.0042857142857144,3,2,82.41,17.02463293289649,2
Capcom,1993,4.98,8,0.6225,4,4,57.01999999999999,8.733777621887059,3
Capcom,1994,1.8499999999999999,5,0.37,2,3,97.46000000000002,1.8982146521649903,14
Capcom,1995,0.36,1,0.36,1,1,109.02000000000002,0.33021463951568514,36
Capcom,1996,2.21,6,0.36833333333333335,2,2,219.55000000000004,1.006604418127989,16
Capcom,1997,5.31,15,0.354,2,7,221.29000000000005,2.3995661801256265,10
Capcom,1998,6.490000000000001,13,0.4992307692307692,4,7,291.6100000000001,2.2255752546208973,15
Capcom,1999,1.5100000000000002,5,0.302,2,1,311.97999999999996,0.48400538496057455,31
Capcom,2000,3.01,9,0.33444444444444443,4,5,239.17,1.2585190450307313,19
Capcom,2001,8.99,13,0.6915384615384615,6,4,356.80000000000007,2.519618834080717,10
