appid,steam_name,developer,publisher,score_rank,positive,negative,userscore,owners,average_forever,median_forever,price,initialprice,discount,ccu,genres,tags,languages,release_date,windows,mac,linux
2688570,The Inn-Sanity,Steppe Hare Studio,Steppe Hare Studio,NA,NA,NA,96,NA,NA,NA,7.99,7.99,0,NA,25,1667|21|4191|3839|4175|4342|4166|3835|6691|5984|1687|3942|1721|5900|24003|3834|15172|6971|6426|1742,NA,01/10/2025,TRUE,FALSE,FALSE
2688950,Planet Coaster 2,Frontier Developments,Frontier Developments,NA,NA,NA,72,NA,NA,NA,49.99,49.99,0,NA,28|2,599|3810|12472|4305|3843|4166|5350|1654|4136|3859|17770|21978|9|1643|4328|4191|4182|5300|4695|4175,NA,11/06/2024,TRUE,FALSE,FALSE
2689920,WarSpawn,Slothy Labs,Slothy Labs,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,1|23|37|70,19|1775|4191|4085|4305|1684|3942|1755|3993|113|493|1646|4252|492|4604|3859|4158|7432|1697,NA,06/19/2025,TRUE,FALSE,FALSE
2691980,System Override,Version 6 Games,Version 6 Games,NA,NA,NA,91,NA,NA,NA,0,0,NA,NA,23|2,4182|9|7250|4191|4835|599|9130|1664|5502|1680|3839|21978|1674|4004|492,NA,07/04/2024,TRUE,FALSE,FALSE
2693200,Shadow Strike: Street Combat,3DI LLC,3DI LLC,NA,NA,NA,NA,NA,NA,NA,5.99,5.99,0,NA,1,19|597|6730|4182|1743|6506|1773|4158|3798|4191|12190|3993,NA,12/07/2023,TRUE,FALSE,FALSE
2694140,Zooplop,Venturous,Venturous,NA,NA,NA,92,NA,NA,NA,2.99,2.99,0,NA,4|23,597|1664|1773|4305|492|5350|4182|6129|3968|1665|4726|1654|552282|3871|97376|4136,NA,12/13/2023,TRUE,FALSE,TRUE
2694490,Path of Exile 2,Grinding Gear Games,Grinding Gear Games,NA,NA,NA,72,NA,NA,NA,29.99,29.99,0,NA,1|25|29|3|70,4231|1646|21|3859|3843|4747|493|6276|1702|4342|1667|4182|122|5851|1754|4236|4604|29482|19|1720,NA,12/06/2024,TRUE,FALSE,FALSE
2695450,Arcane Blood: The Shattered Star,Andrew Rios,Andrew Rios,NA,NA,NA,NA,NA,NA,NA,1.99,1.99,0,NA,25|23|3,3834|3798|4305|3964|1684|4057|21|4172|7743|6691|3916|4004|5379|6730|1625|4231|122|4106|7208|3871,NA,12/12/2023,TRUE,FALSE,FALSE
2695940,PANICORE,ZTEK Studio,ZTEK Studio,NA,NA,NA,79,NA,NA,NA,9.99,9.99,0,NA,1|25|23,1667|3843|4106|19|4166|3959|1662|5186|597|4342|21|492|3859|1721|3839|6730|1685|42804|1687|4182,NA,05/31/2024,TRUE,FALSE,FALSE
2696060,Elf Discipline Ceremony,Flag shadow,072 Project|072 News,NA,NA,NA,70,NA,NA,NA,10.99,10.99,0,NA,25|4|23|3|28,12095|24904|21|1684|4947|4182|18594|492|597|102530|180368|379975|5611|9130|6650|122|599|4085|4434|7208,NA,02/23/2024,TRUE,FALSE,FALSE
2696160,Robot Tank Battle,Đức Cảnh,Đức Cảnh,NA,NA,NA,NA,NA,NA,NA,1.99,1.99,0,NA,1|25|4|3|2,9|1774|597|5752|1644|3814|4191|1678|1742|4182|19|21|122,NA,03/19/2024,TRUE,FALSE,FALSE
2697470,PO'ed: Definitive Edition,Nightdive Studios,Nightdive Studios|Atari,NA,NA,NA,71,NA,NA,NA,19.99,19.99,0,NA,1,19|3839|1755|1719|1023537|6691|4182|1774|1673|4345|1663|4667,NA,05/16/2024,TRUE,FALSE,FALSE
2698780,ContractVille,MYM Games Studios,FiftyEight Studios,NA,NA,NA,81,NA,NA,NA,9.99,9.99,0,NA,4|23|28,599|3859|4695|7332|12472|4747|3839|8945|5673|10235|1036|7208|1643|597|3843|1695|1654|9204|1644|4328,NA,05/26/2025,TRUE,FALSE,FALSE
2698940,The Crew Motorfest,Ubisoft Ivory Tower,Ubisoft,NA,NA,NA,78,NA,NA,NA,69.99,69.99,80,NA,9,699|1695|1685|4191|1100687|198913|7481|599|5350|128|3859|1644|1773|3810|4182|1775|701|3843,NA,04/18/2024,TRUE,FALSE,FALSE
2700030,Fighting Magical Girls RPG Women Defense,Tamamo Studio,Dieselmine,NA,NA,NA,59,NA,NA,NA,19.99,19.99,0,NA,3,12095|6650|14139|3834|1742|1684|4182|24904|3871|122|7208|4325|4726|5611|4085|9130|1741,NA,02/21/2024,TRUE,FALSE,FALSE
2701440,PARANORMASIGHT: The Mermaid's Curse,Square Enix,Square Enix,NA,NA,NA,94,NA,NA,NA,24.99,24.99,20,NA,25|3|28,21|122|6971|1698|4182|4085|7743|8461|4486|6815|4004|4434|599|3799|5716|4667|1667|4345|1742|10808,NA,02/19/2026,TRUE,FALSE,FALSE
2701670,Mystery Stories: Mountains of Madness,Cerasus,HH-Games,NA,NA,NA,94,NA,NA,NA,5.99,5.99,0,NA,25|4,21|597|1664|1738|3839|4166|1667|4182|5716,NA,12/14/2023,TRUE,FALSE,FALSE
2702050,Phantasie Memorial Set,SSI|Doug Wood,SNEG,NA,NA,NA,75,NA,NA,NA,9.99,9.99,0,NA,3,122|10695|1684|4004|4325|4182|7743|4155|21725|3916|4791|3834|14139|4166,NA,12/19/2023,TRUE,FALSE,FALSE
2702110,Prophecy of the Shadow,Strategic Simulations,SNEG,NA,NA,NA,NA,NA,NA,NA,5.99,5.99,0,NA,3,122|3834|4057|5716|3916|4004|1742|4474|5851|1684|6691|3871|4182|3964|1697|4791,NA,12/19/2023,TRUE,FALSE,FALSE
2702120,Buccaneer,Divide By Zero Software,SNEG,NA,NA,NA,NA,NA,NA,NA,5.99,5.99,0,NA,1|25|28|2,19|599|4004|13577|3993|4994|4202|21|4182|4695|9|4106|4195|6691|3987|6910|3916|1681,NA,07/01/2024,TRUE,FALSE,FALSE
2702960,AdventureQuest 8-Bit: Dungeons & Doomknights,"Artix Entertainment, LLC",Nami Tentou,NA,NA,NA,81,NA,NA,NA,19.99,19.99,0,NA,1|25|23|3,19|21|4252|4305|5350|7250|7481|492|122|3964|4182|1625|4004|3871|5379,NA,01/02/2024,TRUE,TRUE,TRUE
2707260,Wargame Construction Set,Strategic Simulations,SNEG,NA,NA,NA,80,NA,NA,NA,5.99,5.99,0,NA,28|2,599|9|4004|1708|1678|3993|8122|4325|4182|1741|14139|4684|4791|7743|3987|4168|3916,NA,12/19/2023,TRUE,FALSE,FALSE
2707610,Desert Kingdoms,Markus Fink,Markus Fink,NA,NA,NA,100,NA,NA,NA,2.99,2.99,0,NA,4|23|2,4094|1676|4182|3813|492|9|3871|4791|5125|597|3964|4172|8945,NA,02/09/2024,TRUE,FALSE,FALSE
2709570,Supermarket Together,DeadDevsTellNoLies,DeadDevsTellNoLies,NA,NA,NA,94,NA,NA,NA,0,0,NA,NA,4|23|28|37,599|3843|4202|1643|4845|3810|8945|4191|597|4175|6276|492|113|3859|12472|4695|4182|9204|10235|3839,NA,08/09/2024,TRUE,FALSE,FALSE
2709800,Bam Boom Blade,Blaer Zhang|Linke Huang,Blaer Zhang,NA,NA,NA,94,NA,NA,NA,0,0,NA,NA,1|23,4608|4736|7481|3987|7368|3964|4166|4004|1743|3993|3859|492|1775|3968|4758|1646|1773|6915|3871|19,NA,03/02/2024,TRUE,FALSE,FALSE
2710050,So Much Stuff 5: Mix-Knacks,Tiny Little Lion,Boomzap Inc,NA,NA,NA,NA,NA,NA,NA,11.99,11.99,0,NA,4,597|6869|4182|3871|1773|1738|4172|8093|1664,NA,01/21/2025,TRUE,TRUE,FALSE
2710950,Revenge Of The Colon,Lilou Studio,Lilou Studio,NA,NA,NA,84,NA,NA,NA,12.99,12.99,0,NA,4|23|3|28,1667|4166|4004|5923|6971|3916|597|1100688|7250|3839|4342|5228|1710|1721|5186|10808|1742|4182|5900|6426,NA,12/22/2023,TRUE,FALSE,FALSE
2710970,Dungeon Vixens: A Tale of Temptation,Dualarcade,Shady Corner Games,NA,NA,NA,80,NA,NA,NA,5.99,5.99,0,NA,25|4,12095|24904|21|1716|3839|9541|6971|1684|4172|4182|4085|6426|9130|1720|6650|198631|3964|3834|42804|4004,NA,04/08/2024,TRUE,FALSE,TRUE
2716400,The Rise of the Golden Idol,Color Gray Games,Playstack,NA,NA,NA,92,NA,NA,NA,19.99,19.99,0,NA,25|23,5716|8369|4342|3834|3987|11014|7702|1698|3964|4182|1742|492|5613|5372|21|3871|1664|4166|6426|6378,NA,11/12/2024,TRUE,TRUE,FALSE
2717250,Snowman,Cool Studios,Cool Studios,NA,NA,NA,NA,NA,NA,NA,2.99,2.99,0,NA,4,597|24003|4182|1036|71389|31275|4195|6426,NA,12/25/2023,TRUE,FALSE,FALSE
2717880,The Rogue Prince of Persia,Evil Empire,Ubisoft,NA,NA,NA,90,NA,NA,NA,29.99,29.99,0,NA,1|25,3959|42804|4182|3798|5608|4305|1678|1646|29482|4975|922563|7481|19|4036|4711|1625|1716|4106|4195|4166,NA,08/20/2025,TRUE,FALSE,FALSE
2719830,Striker Manager 3,UPLAY Online,UPLAY Online,NA,NA,NA,75,NA,NA,NA,0,0,NA,NA,29|28|18|2,701|9|3839|12472|1775|1702|8945|3859|599|5055|4364|128|9271|3813|4191|1254546,NA,05/23/2024,TRUE,FALSE,FALSE
2720320,Forced Sacrifice: Lost Soul,Hejled Studio,Hejled Studio,NA,NA,NA,NA,NA,NA,NA,2.99,2.99,0,NA,1|25|4|23,19|21|29482|4166|1710|5716|4305|4252|1684|5984|4057|3871|1773|4182|1742|4885|3854|4106|3993|4400,NA,04/26/2024,TRUE,FALSE,FALSE
2725190,"Cats, Guns & Robots",Mio Games,Mio Games,NA,NA,NA,88,NA,NA,NA,4.99,4.99,0,NA,1|4|23|3|70,42804|122|1662|4182|1646|1774|5851|1759|4711|4604|4026|4191|3959|5547|4885|1716|3942|19|1720|4231,NA,06/04/2024,TRUE,FALSE,FALSE
2725260,ENDER MAGNOLIA: Bloom in the Mist,Adglobe|Live Wire,Binary Haze Interactive,NA,NA,NA,95,NA,NA,NA,24.99,24.99,45,NA,1|3,1628|3871|1684|4085|1742|4166|4172|4726|3798|1625|4026|492|7208|4182|4604|29482|4231|122|1756|19,NA,01/22/2025,TRUE,FALSE,FALSE
2726120,Aura Wallpaper,momo5502,momo5502,NA,NA,NA,66,NA,NA,NA,3.99,3.99,0,NA,57,87,NA,02/28/2024,TRUE,FALSE,FALSE
2727540,风云刀客-降魔篇,CWGame,CWGame,NA,NA,NA,NA,NA,NA,NA,2.99,2.99,0,NA,23|3|2,9|122|4004|492|16094|4057|4325|6971|4182|1741|14139|3834|1738|3871|6815|4252|5984,NA,03/31/2026,TRUE,TRUE,FALSE
2727650,WHAT THE CAR?,Triband,Triband,NA,NA,NA,85,NA,NA,NA,19.99,19.99,0,NA,1|25|4|23|9,4136|5350|4878|492|4182|8122|597|4252|5395|7481|13782|1625|3968|4191|699|4726|21|1719|4106|4305,NA,09/09/2024,TRUE,TRUE,FALSE
2728200,Ninja Five-O,"Limited Run Games, Inc.",KONAMI,NA,NA,NA,NA,NA,NA,NA,24.99,24.99,40,NA,1,19|4182|6915|6378|1625|1688|7481|5379|3871|6691|13190|1671,NA,02/25/2025,TRUE,FALSE,FALSE
2729410,THUNDER STRIKER,RETSUZAN,Henteko Doujin,NA,NA,NA,83,NA,NA,NA,5.99,5.99,50,NA,1|4,4004|4637|1774|3871|4791|15045|1755|4182|7481|19|4255|3942|3964|7743|597|4885|1773,NA,03/04/2024,TRUE,FALSE,FALSE
2729600,Rainbow Cotton,KRITZELKRATZ 3000,ININ,NA,NA,NA,50,NA,NA,NA,19.99,19.99,60,NA,1|4,19|597|1684|4136|4057|3916|7481|7208|6730|5154|3841|3859|1774|56690|4255|4191|4085|4195|4305|4726,NA,05/08/2024,TRUE,FALSE,FALSE
2730800,Incursion2D,Teenyplx,Sanctuary Studios,NA,NA,NA,80,NA,NA,NA,0,0,NA,NA,1|25|23|29|3|37|70,1646|1720|3871|4791|3843|3859|4975|19|3964|1684|4236|4172|3813|6730|4026|128|4231|4736|4106|122,NA,07/01/2024,TRUE,FALSE,FALSE
2736150,The Galactic Harem Handbook: Chapter 2 - NSFW Sci-Fi Porn,XCentric,XCentric,NA,NA,NA,64,NA,NA,NA,2.99,2.99,0,NA,23|3,12095|6650|122|4191|4166|4295|3942|7250|9204|599|1755|6426|24904|5611|9130|9551|3799|4182|4947|1742,NA,06/20/2024,TRUE,TRUE,TRUE
2737140,Slayaway Camp 2,Blue Wizard Digital,Blue Wizard Digital,NA,NA,NA,92,NA,NA,NA,12.99,12.99,0,NA,4|23|28|2,1730|1664|597|4252|6129|492|1708|4182|4018|1710|7569|4700|9|4191|19995|1667|4136|4726|5923|6625,NA,10/28/2024,TRUE,FALSE,FALSE
2761670,Sinister Night 2,Bug Inventors,Bug Inventors,NA,NA,NA,87,NA,NA,NA,9.99,9.99,0,NA,1|25|4|3|2,3859|3978|1721|5613|19|4191|1659|4175|5716|1685|4342|3843|1667|745697|3839|21|1775|3834|17305|9,NA,08/31/2025,TRUE,FALSE,FALSE
2767030,Marvel Rivals,NetEase Games,NetEase Games,NA,NA,NA,76,NA,NA,NA,0,0,NA,NA,1|37,113|3859|12095|4191|3843|1697|9|1685|3942|1663|9130|1721|620519|3814|1671|1775|19|5711|3878|1774,NA,12/06/2024,TRUE,FALSE,FALSE
2799860,INAZUMA ELEVEN: Victory Road,LEVEL5 Inc.,LEVEL5 Inc.,NA,NA,NA,89,NA,NA,NA,69.99,69.99,0,NA,3|18,701|1254546|19|32322|1708|5984|4182|3859|5608|4434|3934|1254552|4085|122|1775|5652|3878|4747|4191|1742,NA,11/13/2025,TRUE,FALSE,FALSE
2808550,Sudden Strike 5,Kite Games,Kalypso Media,NA,NA,NA,66,NA,NA,NA,49.99,49.99,10,NA,1|2,9|1676|3993|1708|4182|13276|4175|3810|1678|4191|1775|6730|4150|1723|5851|3987|4684|3813|4168|19,NA,04/23/2026,TRUE,FALSE,FALSE
2815760,Absolute Insanity,Chris Danelon,Chris Danelon,NA,NA,NA,95,NA,NA,NA,15.99,15.99,50,NA,1,1023537|4885|1734|3839|150626|42804|1710|3810|21|4182|9541|1663|5547|1667|3959|19|1774|3942|3993|3835,NA,11/05/2024,TRUE,FALSE,FALSE
2821610,Echoes of the End: Enhanced Edition,Myrkur Games,Deep Silver,NA,NA,NA,76,NA,NA,NA,39.99,39.99,60,NA,1|25,4106|4057|5537|5716|4175|4252|19|3993|44868|3934|5608|4667|4182|7208|1697|4608|21|1742|4166|1684,NA,08/12/2025,TRUE,FALSE,FALSE
2827230,Wild Assault,Combat Cat Studio,Combat Cat Studio,NA,NA,NA,70,NA,NA,NA,14.99,14.99,40,NA,1|25|29|70,620519|3814|1718|3843|21|1685|1678|4175|6691|1708|4106|4364|19|1774|1775|128|3859|1697|4168|4191,NA,04/11/2025,TRUE,FALSE,FALSE
2873080,The NOexistenceN of you AND me,0x0Real Studio,Nino Games,NA,NA,NA,93,NA,NA,NA,1.99,1.99,0,NA,25|23|3,3799|1721|9551|3871|5984|492|4252|9130|21|1714|4486|1684|6971|4085|1742|4726|11014|5186|4182|1710,NA,12/16/2024,TRUE,TRUE,FALSE
2874360,Bird Feather: Aquamarine World,Andrium Games,Andrium Games,NA,NA,NA,94,NA,NA,NA,3.99,3.99,0,NA,25|4|23|28,597|6214|1654|21|6869|3834|1697|599|4305|4726|5350|15045|5652|4182|4094|4191|492|30358|1695,NA,05/15/2024,TRUE,FALSE,FALSE
2876070,Black Hole Void,CryneX,CryneX|CryTechGames,NA,NA,NA,NA,NA,NA,NA,0.99,0.99,0,NA,4|23|2,597|9|4747|4325|4182|1645|14139|4191|4305|4726|1654|1708|492,NA,03/28/2024,TRUE,FALSE,FALSE
2876140,+1x2,roflinka games,roflinka games,NA,NA,NA,NA,NA,NA,NA,1.99,1.99,0,NA,4|23|28,599|379975|3810|7250|14139|16689|3871|3964|5350|6129|1708|4182|615955|12472|6426|1654|597|4695|31275|1664,NA,03/21/2024,TRUE,FALSE,FALSE
2876280,Echo of the DarkZone,Archiducks,Archiducks,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,1|25|23|37|70,19|21|4166|1023537|6506|1036|3834|5537|4191|4252|6691|1659|1663|3839|4106|1667|1774|5395|1625|4604,NA,NA,TRUE,FALSE,FALSE
2877010,Einherjar's Ascent,Andrew Skillett,Andrew Skillett,NA,NA,NA,NA,NA,NA,NA,2.99,2.99,0,NA,1|4|23,42804|4885|3964|11634|16094|5154|1684|21|492|3993|4172|1646|3959|1716|19|1773|597|4182|3871|4791,NA,10/28/2025,TRUE,FALSE,FALSE
2877540,Heretical,Three Swords Studio,Ultimate Games S.A.|Ultimate Publishing,NA,NA,NA,86,NA,NA,NA,14.99,14.99,0,NA,1|25|23|3|70,42804|3959|4252|4166|4172|1742|1720|4236|122|4155|1716|4106|4711|4231|1646|29482|4182|4604|5851|7481,NA,10/30/2024,TRUE,FALSE,FALSE
2877590,Dope Wars Mean Streets,Unix Labs- Dope DAO,Unix Labs- Dope DAO,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,1|25|23|37|70,19|21|4115|4604|3916|1654|4747|3993|1775|1742|1685|3859|1773|176981|1774|3834|620519|353880|3964|6691,NA,NA,TRUE,TRUE,FALSE
2878000,Personal Study,ArcaneSpoon,ArcaneSpoon,NA,NA,NA,90,NA,NA,NA,7.99,7.99,0,NA,1|25|4|23|70,12095|6650|4191|4057|5716|19|1684|6129|1742|24904|4182|597|7208|3834|1664|21|44868|4604|9541|1697,NA,04/15/2024,TRUE,FALSE,FALSE
2878450,Master of Command,Armchair Interactive,Armchair Interactive,NA,NA,NA,92,NA,NA,NA,29.99,29.99,0,NA,2,9|3987|4684|492|599|13190|19|5125|7948|1695|4191|12472|1678|4168|1676|4182|1708|3813|17305|3993,NA,10/27/2025,TRUE,FALSE,FALSE
2878600,Harry Potter: Quidditch Champions,Unbroken Studios,Warner Bros. Games,NA,NA,NA,75,NA,NA,NA,29.99,29.99,0,NA,1|18,701|19|6730|3859|1685|3843|4182|1684|3878|11333|44868|4754|15045|1773|1697|4057|1775|10808|4747|5711,NA,09/03/2024,TRUE,FALSE,FALSE
2880730,AI2U: With You 'Til The End,AlterStaff Inc.,AlterStaff Inc.|Neverland Entertainment,NA,NA,NA,90,NA,NA,NA,14.99,14.99,0,NA,25|4|23|3|28|70,3799|1721|1714|31275|9551|15172|27758|7208|12095|1664|4182|493|7926|4726|4085|1674|4486|4947|769306|21,NA,01/23/2025,TRUE,TRUE,FALSE
2881520,River City Saga: Three Kingdoms Next,Arc System Works,Arc System Works,NA,NA,NA,61,NA,NA,NA,29.99,29.99,0,NA,1,19|4158|5350|3987|5363|4136|6730|7481|3993|12057|3843|4182|5379|4777|3871|4085|3964|3916|1719|4004,NA,11/07/2024,TRUE,FALSE,FALSE
2881720,BattleTanks,Kasur Games,Kasur Games,NA,NA,NA,NA,NA,NA,NA,4.99,4.99,0,NA,1|25|23|9,3841|4508|4637|1775|1773|13276|1023537|3964|597|4191|10816|4106|5765|4747|1732|4885|4102|4758|6730|1663,NA,01/10/2025,TRUE,FALSE,FALSE
2886490,Dawn Of Fear,BlackHawk Games,QUByte Interactive,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,1|23|37,3978|19|4667|4342|1662|1721|21|1695|4604|1664|1774|3834|1667|3839|4182|1659|4345|1742|1663|4166,NA,NA,TRUE,FALSE,FALSE
2887690,Cheese Moon,Studio Sott,Studio Sott,NA,NA,NA,93,NA,NA,NA,7.99,7.99,0,NA,25|23,21|3871|5716|1755|1710|15172|3993|7250|1084988|597|4182|4305|492|3964|4726|4106|1742|1714|4166|5923,NA,03/28/2025,TRUE,TRUE,FALSE
2888120,Auto Clicker,Playsaurus,Playsaurus,NA,NA,NA,88,NA,NA,NA,4.99,4.99,0,NA,57,87|255534|1698|379975|12472|8013,NA,09/19/2024,TRUE,TRUE,FALSE
2889440,Chicken Strike®: Cluck Ops™,Bamboléo Games,Bamboléo Games,NA,NA,NA,47,NA,NA,NA,1.99,1.99,0,NA,1|4|23|28,3814|3859|599|4182|3834|4191|4195|13190|5547|1697|1719|5372|19|1685|3810|1774|4255|1625|4106|5395,NA,09/24/2024,TRUE,FALSE,FALSE
2890000,WWII Squad Level Land Battles ssp,Mark Ainsworth,(Mark Ainsworth),NA,NA,NA,90,NA,NA,NA,0,0,NA,NA,4|23|28|2|37,9|4684|4168|1741|7569|3871|113|492|597|599,NA,03/28/2024,TRUE,FALSE,FALSE
2893570,DRAGON QUEST I & II HD-2D Remake,Square Enix|ARTDINK,Square Enix,NA,NA,NA,85,NA,NA,NA,59.99,59.99,0,NA,3,122|4975|3993|4182|4305|4726|14720|3916|10695|4434|5708|1677|3964|7743|4166|1684|5608|3854|4057|4325,NA,10/30/2025,TRUE,FALSE,FALSE
2894960,Inverted Angel,SCIKA,SCIKA,NA,NA,NA,91,NA,NA,NA,6.99,6.99,0,NA,25|23,21|7926|5984|5716|4947|6129|4166|31275|6971|1742|6426|4182|4726|11014|5379|9204|4486|3871|4085|1719,NA,07/05/2024,TRUE,TRUE,FALSE
2895140,shock wave,shock wave,shock wave,NA,NA,NA,100,NA,NA,NA,29.99,29.99,0,NA,23|3|70,122|4106|198631|4791|10383|18594|492|493|4182,NA,04/13/2024,TRUE,FALSE,FALSE
2896380,Beyond the Map,Glitch Goblins,Glitch Goblins,NA,NA,NA,77,NA,NA,NA,19.99,19.99,0,NA,1|25|23|3|28|2|70,1100689|5851|1646|5125|1720|122|3810|1643|1695|4747|4182|4791|4231|7332|4236|6730|493|1702|1662|3834,NA,08/25/2025,TRUE,FALSE,FALSE
2896570,Empire Builder,Zombie Possum Games Inc,Zombie Possum Games Inc|Darwin's Toys,NA,NA,NA,94,NA,NA,NA,19.99,19.99,0,NA,4|2,1770|9|597|1643|10383|6426|1717|17389|1616|4695|12472|4845|3859|3871|4791,NA,11/20/2025,TRUE,FALSE,FALSE
2897580,Idle Hero TD,Swell Games LLC,Swell Games LLC,NA,NA,NA,83,NA,NA,NA,0,0,NA,NA,1|4|23|2|37|70,9|1645|8945|1684|4191|4195|4305|4726|12472|255534|1643|4057|615955|1084988|379975|113|16689|1708|597|3993,NA,05/03/2024,TRUE,TRUE,FALSE
2899320,Seaside Racing,Gustav Olsson,Gustav Olsson,NA,NA,NA,92,NA,NA,NA,0,0,NA,NA,23|9|28|37,699|3968|5395|5350|3834|4191|4102|11104|1100687|6730|1775|5363|3859|4840|10816|7368|599|1773|7622|1644,NA,08/02/2024,TRUE,FALSE,TRUE
2900490,overflower,lemur_on_mars,lemur_on_mars,NA,NA,NA,100,NA,NA,NA,2.99,2.99,0,NA,4|23,597|599|12472|4726|3871|492|4305|4166|552282|4182|1759|1773|97376|6129|1665|4094|3968|9|1664|1654,NA,08/30/2024,TRUE,FALSE,FALSE
2900890,Wizards Vs Soldiers And Robots,Astra,Astra,NA,NA,NA,NA,NA,NA,NA,2.99,2.99,0,NA,1|70,19|1774|10397|1721|5752|3942|6730|1775|5711|1685|3859|3843|3814|4191|4562|4195|1697|1719|1667|4057,NA,04/09/2024,TRUE,FALSE,FALSE
2902640,Ghost Hunter,EPRA Games,EPRA Games,NA,NA,NA,NA,NA,NA,NA,4.99,4.99,0,NA,1|25|4|23,3834|1654|5716|4191|4726|5851|4791|4562|1667|7481|10808|19|1773|4166|6730|597|4106|5652|4747|7208,NA,04/11/2024,TRUE,FALSE,FALSE
2903950,Master Detective Archives: RAIN CODE Plus,"Spike Chunsoft Co., Ltd.","Spike Chunsoft Co., Ltd.",NA,NA,NA,80,NA,NA,NA,59.99,59.99,50,NA,1|25,21|3834|4182|1697|3799|19|4434|4115|4085|5613|4106|1742|4191|4305|5716|4166,NA,07/17/2024,TRUE,FALSE,FALSE
2905090,UberSoldier,Burut CT,Strategy First,NA,NA,NA,82,NA,NA,NA,4.99,4.99,0,NA,1,19|1663|4342|5363|1687|1708|3993|4191|1742|3968|6625|5611|3839|1774|4182|4150|1678|21|7423|4667,NA,04/05/2024,TRUE,FALSE,FALSE
2907700,Startup Quest Bakery,Predict Edumedia,Predict Edumedia,NA,NA,NA,83,NA,NA,NA,0,0,NA,NA,23|28|37,599|597|1036|16689|113|492|3871|4695|6426|4182,NA,06/14/2024,TRUE,FALSE,FALSE
2912910,SHOCKWAVE TRIGGERS,Shinu Real Arts,Shinu Real Arts,NA,NA,NA,96,NA,NA,NA,9.99,9.99,0,NA,1|23,19|1773|3835|4004|7208|7481|3841|4182|7368|4255|492|4885|1774|3871|4637|3964|6691|5350|1684|3916,NA,10/21/2025,TRUE,FALSE,FALSE
2914130,Quarrel Hill,Pixel Dance,Pixel Dance,NA,NA,NA,NA,NA,NA,NA,4.99,4.99,0,NA,1|4|23|2,19|597|1646|1775|7368|4182|9|1773|379975|3871|615955|3964|492|1684,NA,01/09/2025,TRUE,FALSE,FALSE
2914150,Yunyun Syndrome!? Rhythm Psychosis,Alliance Arts|WHO YOU,Alliance Arts,NA,NA,NA,87,NA,NA,NA,16.99,16.99,10,NA,25|23|28,1752|1721|7208|5186|492|3871|9204|44868|4136|1742|6426|597|21|4085|6971|1621|4726|3799|599|4182,NA,04/24/2026,TRUE,FALSE,FALSE
2915930,Knockout City - Private Server Edition,Velan Studios,Velan Studios,NA,NA,NA,73,NA,NA,NA,0,0,NA,NA,1|25|18|37,19|21|7481|3968|1775|5711|1685|3859|3843|4182|3878|1734|701|4106|5055|1774|3814|1697|44868|4747,NA,05/24/2024,TRUE,FALSE,FALSE
2916200,Close Combat 5: Invasion: Normandy - Utah Beach to Cherbourg,Atomic Games,SNEG,NA,NA,NA,79,NA,NA,NA,5.99,5.99,0,NA,2,9|4150|4182|1676|1678|1708|3987|4684|4791|4168|4161|3993|4175,NA,05/15/2024,TRUE,FALSE,FALSE
2918300,SPLITGATE: Arena Reloaded,1047 Games,1047 Games,NA,NA,NA,63,NA,NA,NA,0,0,NA,NA,1|37,113|1774|1775|1734|7481|3843|3942|620519|176981|3859|1663|19|5547|3839|3993|5765|4295,NA,05/22/2025,TRUE,FALSE,TRUE
2918430,Kinetic Anatomy 3D,LinxTech,LinxTech,NA,NA,NA,86,NA,NA,NA,13.99,13.99,0,NA,18|54,701|1036,NA,06/02/2024,TRUE,FALSE,FALSE
2918520,Dragon Spirits 2: Prologue,FHNBHJ,FHNBHJ,NA,NA,NA,97,NA,NA,NA,0,0,NA,NA,25|23|3|2|37,21|916648|14139|3834|3942|1708|3871|1710|7208|492|4182|113|4046|122|5652|9|4434|4325|4085|1742,NA,07/29/2024,TRUE,FALSE,FALSE
2918810,Mereonozis 2D: The Kingdom of Gremlins,Pavel Gorev,Pavel Gorev,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,25|23|37|70,1628|5379|1773|1625|1755|3871|4562|6815|7743|4136|4295|4004|5537|1664|6129|3834|1684|21|3942|1695,NA,04/19/2024,TRUE,FALSE,FALSE
2919760,PrizeFighter - Heavyweight Edition,Screaming Villains,Screaming Villains,NA,NA,NA,NA,NA,NA,NA,14.99,14.99,0,NA,28|18,701|784|599|12190|18594|3839|4175|4145|6691|3993|4182,NA,02/20/2026,TRUE,FALSE,FALSE
2921650,Jesus Christ Simulator,MenoraSan,MenoraSan,NA,NA,NA,90,NA,NA,NA,2.99,2.99,0,NA,1|25|4|23|28|70,10808|1671|4182|21|4231|4106|3810|3814|1697|6426|13190|4342|5300|1695|599|9541|9204|4845|19|4191,NA,05/31/2024,TRUE,FALSE,FALSE
