publisher,year,publisher_global_sales,game_count,avg_sales_per_game,platform_count,genre_count,source_url,year_total_sales,market_share_pct,publisher_rank_in_year
NewKidCo,2004,0.02,1,0.02,1,1,https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,443.58,0.004508769556787953,94
Nexon,2010,0.03,1,0.03,1,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,653.72,0.004589120724469192,133
Nicalis,2017,0.61,5,0.122,1,2,https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,191.92,0.3178407669862443,34
Nicalis,2018,0.11,4,0.0275,2,3,https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,147.96,0.07434441741011083,62
Nichibutsu,1995,0.28,1,0.28,1,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,109.02,0.25683360851219966,43
Nighthawk Interactive,2016,0.14,4,0.035,3,1,https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,175.41,0.07981300952055186,48
Nighthawk Interactive,2017,0.14,5,0.028,4,4,https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,191.92,0.07294706127553148,60
Nighthawk Interactive,2018,0.33,6,0.055,3,3,https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,147.96,0.22303325223033252,41
Nihon Falcom Corporation,2012,0.43,2,0.215,2,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,425.95,0.10095081582345346,38
Nihon Falcom Corporation,2014,0.12,2,0.06,1,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,372.05,0.03225372933745464,54
Nihon Falcom Corporation,2015,0.15,1,0.15,1,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,287.95,0.052092377148810556,56
Nihon Falcom Corporation,2016,0.13999999999999999,4,0.034999999999999996,2,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,175.41,0.07981300952055184,54
Nihon Falcom Corporation,2018,0.03,1,0.03,1,1,https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,147.96,0.0202757502027575,94
Nintendo,1983,10.96,6,1.8266666666666667,1,3,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,37.53,29.203304023447906,2
Nintendo,1984,45.559999999999995,9,5.062222222222222,1,6,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,54.24999999999999,83.9815668202765,1
Nintendo,1985,50.77,8,6.34625,1,4,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,54.760000000000005,92.71365960555148,1
Nintendo,1986,17.669999999999998,8,2.2087499999999998,1,3,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,40.64,43.47933070866141,1
Nintendo,1987,11.95,4,2.9875,1,3,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,24.36,49.05582922824302,1
Nintendo,1988,36.44,6,6.073333333333333,1,4,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,53.43,68.20138498970616,1
Nintendo,1989,63.88,9,7.097777777777778,1,5,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,76.77,83.2095870782858,1
Nintendo,1990,35.49,7,5.07,3,5,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,53.330000000000005,66.54790924432777,1
Nintendo,1991,15.97,13,1.2284615384615385,3,9,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,33.74,47.3325429756965,1
Nintendo,1992,39.91,13,3.07,3,7,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,82.41,48.42858876349957,1
Nintendo,1993,20.27,10,2.027,3,7,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,57.019999999999996,35.54893019992985,1
Nintendo,1994,25.990000000000002,11,2.362727272727273,3,5,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,97.46000000000001,26.66735070798276,1
Nintendo,1995,18.12,12,1.51,2,6,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,109.02,16.62080352228949,2
Nintendo,1996,74.26,20,3.713,3,9,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,219.55,33.823730357549536,1
Nintendo,1997,26.26,14,1.8757142857142857,3,7,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,221.29,11.866781146911293,2
Nintendo,1998,49,18,2.7222222222222223,2,10,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,291.61,16.8032646342718,1
Nintendo,1999,65.71,21,3.1290476190476193,3,11,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,311.98,21.06224757997307,1
Nintendo,2000,34.9,25,1.396,2,10,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,239.17,14.592131120123762,1
Nintendo,2001,50.35,26,1.9365384615384615,5,9,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,356.8,14.111547085201794,1
Nintendo,2002,48.87,23,2.1247826086956523,3,8,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,423.52,11.539006422364942,2
Nintendo,2003,40.3,31,1.3,2,10,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,404.31,9.96759911948752,2
Nintendo,2004,61.8,60,1.03,3,10,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,443.58,13.932097930474773,2
Nintendo,2005,132.51,52,2.5482692307692307,3,12,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,509.89,25.987958187059956,1
Nintendo,2006,208.01,61,3.41,4,11,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,556.34,37.389006722507816,1
Nintendo,2007,105.58,48,2.1995833333333334,4,12,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,650.73,16.22485516266347,1
Nintendo,2008,92.96,35,2.656,2,11,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,745.28,12.473164448261057,1
Nintendo,2009,132.96,39,3.4092307692307693,2,12,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,721.57,18.426486688748145,1
Nintendo,2010,65.63,38,1.7271052631578947,3,10,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,653.72,10.039466438230434,3
Nintendo,2011,53.08,32,1.65875,3,9,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,575.04,9.230662214802448,2
Nintendo,2012,61.03,39,1.564871794871795,4,12,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,425.95,14.327972766756663,1
Nintendo,2013,55.160000000000004,28,1.97,2,9,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,403.71999999999997,13.66293470722283,1
Nintendo,2014,51.67,25,2.0668,2,10,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,372.05,13.887918290552344,1
Nintendo,2015,27.94,36,0.7761111111111111,2,9,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,287.95,9.70307345025178,3
Nintendo,2016,7.13,17,0.4194117647058824,2,8,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,175.41,4.064762556296676,8
Nintendo,2017,6.49,15,0.43266666666666664,2,9,https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,191.92,3.381617340558566,8
Nintendo,2018,4,14,0.2857142857142857,2,7,https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,147.96,2.703433360367667,10
Nintendo,2019,0.8200000000000001,2,0.41000000000000003,1,1,https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,2.5500000000000003,32.15686274509804,1
Nippon Amuse,2002,0.09,1,0.09,1,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,423.52,0.021250472232716283,85
Nippon Columbia,2012,0.28,1,0.28,1,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,425.95,0.0657354149548069,45
Nippon Columbia,2013,0.22999999999999998,2,0.11499999999999999,1,2,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,403.71999999999997,0.05697017735063906,44
Nippon Columbia,2014,0.24000000000000002,2,0.12000000000000001,1,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,372.05,0.0645074586749093,43
Nippon Columbia,2015,0.17,2,0.085,1,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,287.95,0.059038027435318635,54
Nippon Columbia,2016,0.1,3,0.03333333333333333,2,2,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,175.41,0.05700929251467989,59
Nippon Columbia,2017,0.29,5,0.058,2,4,https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,191.92,0.15110462692788662,42
Nippon Columbia,2018,0.03,1,0.03,1,1,https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,147.96,0.0202757502027575,94
Nippon Cultural Broadcasting eXtend,2017,0.01,1,0.01,1,1,https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,191.92,0.005210504376823677,104
Nippon Ichi Software,1998,0.04,1,0.04,1,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,291.61,0.013716950721854531,94
Nippon Ichi Software,2007,0.5700000000000001,7,0.08142857142857143,2,2,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,650.73,0.08759393296759026,53
Nippon Ichi Software,2008,0.67,8,0.08375,4,3,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,745.28,0.08989909832546157,60
Nippon Ichi Software,2009,1.36,11,0.12363636363636364,4,3,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,721.57,0.18847790235181616,43
Nippon Ichi Software,2010,1.16,12,0.09666666666666666,2,4,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,653.72,0.17744600134614205,39
Nippon Ichi Software,2011,1.79,9,0.1988888888888889,3,5,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,575.04,0.31128269337785197,30
Nippon Ichi Software,2012,0.43,5,0.08600000000000001,3,3,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,425.95,0.10095081582345346,38
Nippon Ichi Software,2013,3.47,18,0.19277777777777777,2,3,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,403.71999999999997,0.8595065887248589,18
Nippon Ichi Software,2014,2.86,21,0.1361904761904762,4,7,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,372.05,0.7687138825426689,20
Nippon Ichi Software,2015,1.47,11,0.13363636363636364,4,4,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,287.95,0.5105052960583435,21
Nippon Ichi Software,2016,0.7,17,0.041176470588235294,3,4,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,175.41,0.39906504760275924,27
Nippon Ichi Software,2017,0.06,5,0.012,2,3,https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,191.92,0.03126302626094206,75
Nippon Ichi Software,2018,0.05,5,0.01,3,3,https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,147.96,0.033792917004595836,78
Nippon Telenet,1996,0.26,2,0.13,1,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,219.55,0.11842404919152812,54
Nitroplus,2014,0.01,1,0.01,1,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,372.05,0.0026878107781212203,81
Nitroplus,2015,0.01,1,0.01,1,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,287.95,0.0034728251432540372,98
Nobilis,2007,0.060000000000000005,2,0.030000000000000002,2,2,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,650.73,0.009220413996588447,117
Nobilis,2008,1.65,7,0.2357142857142857,1,4,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,745.28,0.22139330184628597,35
Nobilis,2009,0.1,4,0.025,3,3,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,721.57,0.013858669290574718,118
Nobilis,2010,0.17,2,0.085,2,2,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,653.72,0.026005017438658753,93
Nordcurrent,2007,0.05,1,0.05,1,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,650.73,0.007683678330490372,123
Nordcurrent,2008,0.2,1,0.2,1,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,745.28,0.026835551738943753,96
Nordcurrent,2009,0.23,1,0.23,1,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,721.57,0.03187493936832185,97
Nordcurrent,2010,0.11,2,0.055,2,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,653.72,0.01682677598972037,108
Nordic Games,2008,0.27,1,0.27,1,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,745.28,0.036227994847574066,86
Nordic Games,2009,1.24,4,0.31,1,2,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,721.57,0.1718474992031265,45
Nordic Games,2010,0.76,5,0.152,1,2,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,653.72,0.11625772501988618,51
Nordic Games,2011,0.8099999999999999,4,0.20249999999999999,1,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,575.04,0.14085976627712857,50
Nordic Games,2012,0.55,5,0.11,2,2,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,425.95,0.12912313651837073,33
Nordic Games,2013,0.07,3,0.023333333333333334,2,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,403.71999999999997,0.017338749628455368,63
Nordic Games,2014,0.11,2,0.055,2,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,372.05,0.029565918559333423,56
Nordic Games,2015,0.95,13,0.07307692307692308,4,5,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,287.95,0.32991838860913353,26
Nordic Games,2016,0.05,5,0.01,4,2,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,175.41,0.028504646257339946,72
NovaLogic,2005,0.8,2,0.4,2,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,509.89,0.15689658553805724,35
NovaLogic,2009,0.02,1,0.02,1,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,721.57,0.0027717338581149434,163
Now Production,2009,0.01,1,0.01,1,1,https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,721.57,0.0013858669290574717,178
Number None,2009,0.03,1,0.03,1,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,721.57,0.004157600787172416,156
O-Games,2009,0.35,3,0.11666666666666667,2,3,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,721.57,0.04850534251701151,88
O-Games,2010,0.79,12,0.06583333333333333,4,5,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,653.72,0.12084684574435538,49
O-Games,2011,0.39,8,0.04875,4,3,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,575.04,0.06782136894824708,69
O-Games,2012,0.09000000000000001,2,0.045000000000000005,2,1,https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,425.95,0.021129240521187937,70
